ticker,pca_score,if_score,ae_score,composite_score_raw,composite_score,annual_return
ALL,0.17160025438071794,0.4377680568955222,0.25061166739476337,-0.038950336675179276,0.21550063904174402,0.1267430347247924
KMX,0.13809702666173987,0.46865393327290034,0.1857469462428303,-0.04381457037308055,0.2146558193852794,0.0550384978827338
MCHP,0.2044465488368596,0.4332509109388491,0.21526409339025632,-0.050778970116302224,0.2134462430852983,0.1259677136420548
F,0.024526594266962364,0.5538233263861184,0.03463080513703434,-0.061281045177605964,0.2116222436649406,-0.0216446128545903
A,0.0508824188501488,0.5161773294906634,0.13001040620896417,-0.06389257512893587,0.2111686733857656,0.1285441683242928
ISRG,0.06413657093751376,0.4858418084213058,0.2117431174268538,-0.07967153677852214,0.20842818479330275,0.1873544460008414
CINF,0.09473496094252902,0.45892668275299797,0.2639760148168604,-0.08050561808084584,0.20828332163025268,0.1066411192120629
WM,0.04334089826727162,0.49712450547978715,0.1988392815278913,-0.0839960769665363,0.20767709905546458,0.155687740416906
TRGP,0.11237563026256966,0.4590656202845772,0.23234487276732144,-0.0945944365809766,0.20583637694286888,0.0929032650852339
DHI,0.041678378720931185,0.5246600957166088,0.09797870330648518,-0.09616109112143939,0.20556428052791997,0.1782165518947857
EQT,0.11871440839871772,0.46851843186889996,0.18598473740320065,-0.10328577609702524,0.20432686590368226,0.0097399856553507
ES,0.1382851986504779,0.44725105665932635,0.2321701435359684,-0.10726818323389632,0.20363520180236133,0.0397028322386729
LMT,0.1846633249216084,0.4354018216968044,0.20932394271888136,-0.107279685533325,0.20363320408406588,0.1493837455402036
D,0.14530147280119807,0.4433375221037847,0.23612482474165242,-0.10750076817635094,0.2035948064711773,0.0091855733096993
ACN,0.052042971457966665,0.4821951192358869,0.22837718983070054,-0.10838004664685738,0.20344209346815886,0.1362363999429887
FI,0.08197056627750438,0.4836193797468805,0.18121362966636134,-0.10898138268061414,0.20333765348171715,0.194300507331715
WELL,0.11933559126242564,0.4456373098447338,0.26324365442026115,-0.10974321718896776,0.20320533813512762,0.0659289523970635
CRL,0.17102030968844206,0.4416040884274605,0.2014046974033632,-0.11817810165509826,0.20174036818517033,0.1319331048076656
KMB,0.12859557025126353,0.4585519949752526,0.1992972935407258,-0.12111596506209346,0.20123012034175183,0.0411158306006643
INVH,0.23482360296428703,0.43701883400446495,0.12559288604447674,-0.12441039102173043,0.20065794474733714,0.0582629708245894
